"sep=	"
Shimmer_1875_TimestampSync_Unix_CAL	Shimmer_1875_GSR_Range_CAL	Shimmer_1875_GSR_Skin_Conductance_CAL	Shimmer_1875_GSR_Skin_Resistance_CAL	
ms	no_units	uS	kOhms	
1.7442877655938914E12	3.0	0.8589188589188591	1164.2543292840526	
1.7442877655977976E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656017039E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656056099E12	3.0	0.8584748584748586	1164.856477889837	
1.744287765609516E12	3.0	0.8589188589188591	1164.2543292840526	
1.7442877656134224E12	3.0	0.8589188589188591	1164.2543292840526	
1.7442877656173286E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656212346E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656251409E12	3.0	0.8589188589188591	1164.2543292840526	
1.744287765629047E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656329534E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656368594E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656407656E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656446719E12	3.0	0.8584748584748586	1164.856477889837	
1.7442877656485781E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656524841E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656563904E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877656602966E12	3.0	0.8584748584748586	1164.856477889837	
1.744287765664203E12	3.0	0.858030858030858	1165.4592496765847	
1.744287765668109E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877656720151E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656759214E12	3.0	0.858030858030858	1165.4592496765847	
1.7442877656798276E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877656837336E12	3.0	0.8575868575868577	1166.0626456122184	
1.74428776568764E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877656915461E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877656954524E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877656993584E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877657032646E12	3.0	0.858030858030858	1165.4592496765847	
1.744287765707171E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877657110771E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877657149832E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657188894E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657227957E12	3.0	0.858030858030858	1165.4592496765847	
1.744287765726702E12	3.0	0.858030858030858	1165.4592496765847	
1.744287765730608E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657345142E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657384204E12	3.0	0.8575868575868577	1166.0626456122184	
1.7442877657423267E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657462327E12	3.0	0.8571428571428572	1166.6666666666665	
1.744287765750139E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657540452E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657579514E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657618574E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657657637E12	3.0	0.8571428571428572	1166.6666666666665	
1.74428776576967E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877657735762E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877657774822E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877657813884E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877657852947E12	3.0	0.8566988566988567	1167.2713138118684	
1.744287765789201E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877657931072E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877657970132E12	3.0	0.8566988566988567	1167.2713138118684	
1.7442877658009194E12	3.0	0.8571428571428572	1166.6666666666665	
1.7442877658048257E12	3.0	0.8562548562548563	1167.8765880217786	
1.744287765808732E12	3.0	0.8562548562548563	1167.8765880217786	
1.744287765812638E12	3.0	0.8562548562548563	1167.8765880217786	
1.7442877658165442E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658204504E12	3.0	0.8562548562548563	1167.8765880217786	
1.7442877658243567E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658282627E12	3.0	0.8562548562548563	1167.8765880217786	
1.744287765832169E12	3.0	0.8562548562548563	1167.8765880217786	
1.7442877658360752E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658399814E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658438875E12	3.0	0.8562548562548563	1167.8765880217786	
1.7442877658477937E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658517E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658556062E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877658595122E12	3.0	0.8562548562548563	1167.8765880217786	
1.7442877658634185E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658673247E12	3.0	0.8558108558108558	1168.4824902723735	
1.744287765871231E12	3.0	0.8558108558108558	1168.4824902723735	
1.744287765875137E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658790432E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877658829495E12	3.0	0.8558108558108558	1168.4824902723735	
1.7442877658868557E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877658907617E12	3.0	0.8558108558108558	1168.4824902723735	
1.744287765894668E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877658985742E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659024805E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659063865E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877659102927E12	3.0	0.8549228549228549	1169.6961828096598	
1.744287765914199E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659181052E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659220112E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877659259175E12	3.0	0.8553668553668554	1169.0890215416557	
1.7442877659298237E12	3.0	0.8549228549228549	1169.6961828096598	
1.74428776593373E12	3.0	0.8549228549228549	1169.6961828096598	
1.744287765937636E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659415422E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877659454485E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659493547E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877659532607E12	3.0	0.8553668553668554	1169.0890215416557	
1.744287765957167E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659610732E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659649795E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659688855E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877659727917E12	3.0	0.8544788544788545	1170.3039750584567	
1.744287765976698E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877659806042E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877659845103E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659884165E12	3.0	0.8549228549228549	1169.6961828096598	
1.7442877659923228E12	3.0	0.8544788544788545	1170.3039750584567	
1.744287765996229E12	3.0	0.8544788544788545	1170.3039750584567	
1.744287766000135E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877660040413E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877660079475E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877660118538E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877660157598E12	3.0	0.8544788544788545	1170.3039750584567	
1.744287766019666E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877660235723E12	3.0	0.8544788544788545	1170.3039750584567	
1.7442877660274785E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877660313845E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877660352908E12	3.0	0.8535908535908537	1171.521456436931	
1.744287766039197E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660431033E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660470093E12	3.0	0.8540348540348541	1170.91239927216	
1.7442877660509155E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660548218E12	3.0	0.8535908535908537	1171.521456436931	
1.744287766058728E12	3.0	0.8535908535908537	1171.521456436931	
1.744287766062634E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660665403E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660704465E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877660743528E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877660782588E12	3.0	0.8535908535908537	1171.521456436931	
1.744287766082165E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877660860713E12	3.0	0.8527028527028527	1172.74147357459	
1.7442877660899775E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877660938835E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877660977898E12	3.0	0.8531468531468532	1172.1311475409834	
1.744287766101696E12	3.0	0.8535908535908537	1171.521456436931	
1.7442877661056023E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877661095083E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877661134146E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877661173208E12	3.0	0.8522588522588522	1173.352435530086	
1.744287766121227E12	3.0	0.8527028527028527	1172.74147357459	
1.744287766125133E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661290393E12	3.0	0.8527028527028527	1172.74147357459	
1.7442877661329456E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661368518E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661407578E12	3.0	0.8531468531468532	1172.1311475409834	
1.744287766144664E12	3.0	0.8527028527028527	1172.74147357459	
1.7442877661485703E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661524766E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661563826E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661602888E12	3.0	0.8522588522588522	1173.352435530086	
1.744287766164195E12	3.0	0.8531468531468532	1172.1311475409834	
1.7442877661681013E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877661720073E12	3.0	0.8527028527028527	1172.74147357459	
1.7442877661759136E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877661798198E12	3.0	0.8518148518148518	1173.9640344018765	
1.744287766183726E12	3.0	0.8518148518148518	1173.9640344018765	
1.744287766187632E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877661915383E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877661954446E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877661993508E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877662032568E12	3.0	0.8522588522588522	1173.352435530086	
1.744287766207163E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877662110693E12	3.0	0.8522588522588522	1173.352435530086	
1.7442877662149756E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877662188818E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662227878E12	3.0	0.8522588522588522	1173.352435530086	
1.744287766226694E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662306003E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662345066E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877662384126E12	3.0	0.8518148518148518	1173.9640344018765	
1.7442877662423188E12	3.0	0.8518148518148518	1173.9640344018765	
1.744287766246225E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662501313E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662540374E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877662579436E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877662618499E12	3.0	0.8513708513708512	1174.5762711864409	
1.744287766265756E12	3.0	0.8513708513708512	1174.5762711864409	
1.744287766269662E12	3.0	0.8513708513708512	1174.5762711864409	
1.7442877662735684E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877662774746E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877662813809E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877662852869E12	3.0	0.8509268509268509	1175.1891468823376	
1.744287766289193E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877662930994E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877662970056E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877663009116E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877663048179E12	3.0	0.8509268509268509	1175.1891468823376	
1.744287766308724E12	3.0	0.8509268509268509	1175.1891468823376	
1.7442877663126304E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877663165364E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877663204426E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663243489E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663282551E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877663321611E12	3.0	0.8504828504828504	1175.8026624902116	
1.7442877663360674E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663399736E12	3.0	0.8495948495948495	1177.0316174549257	
1.74428776634388E12	3.0	0.8495948495948495	1177.0316174549257	
1.744287766347786E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663516921E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663555984E12	3.0	0.8495948495948495	1177.0316174549257	
1.7442877663595046E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663634106E12	3.0	0.85003885003885	1176.416819012797	
1.744287766367317E12	3.0	0.8495948495948495	1177.0316174549257	
1.7442877663712231E12	3.0	0.849150849150849	1177.6470588235295	
1.7442877663751294E12	3.0	0.85003885003885	1176.416819012797	
1.7442877663790354E12	3.0	0.8495948495948495	1177.0316174549257	
1.7442877663829417E12	3.0	0.849150849150849	1177.6470588235295	
1.744287766386848E12	3.0	0.849150849150849	1177.6470588235295	
1.7442877663907542E12	3.0	0.8495948495948495	1177.0316174549257	
1.7442877663946602E12	3.0	0.8495948495948495	1177.0316174549257	
1.7442877663985664E12	3.0	0.849150849150849	1177.6470588235295	
1.7442877664024727E12	3.0	0.8487068487068486	1178.2631441276485	
1.744287766406379E12	3.0	0.849150849150849	1177.6470588235295	
1.744287766410285E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664141912E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877664180974E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664220037E12	3.0	0.849150849150849	1177.6470588235295	
1.7442877664259097E12	3.0	0.8487068487068486	1178.2631441276485	
1.744287766429816E12	3.0	0.849150849150849	1177.6470588235295	
1.7442877664337222E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664376284E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664415344E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664454407E12	3.0	0.8482628482628483	1178.879874378435	
1.744287766449347E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664532532E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664571592E12	3.0	0.8487068487068486	1178.2631441276485	
1.7442877664610654E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877664649717E12	3.0	0.8478188478188476	1179.4972505891596	
1.744287766468878E12	3.0	0.8482628482628483	1178.879874378435	
1.744287766472784E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877664766902E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877664805964E12	3.0	0.8478188478188476	1179.4972505891596	
1.7442877664845027E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877664884087E12	3.0	0.8482628482628483	1178.879874378435	
1.744287766492315E12	3.0	0.8478188478188476	1179.4972505891596	
1.7442877664962212E12	3.0	0.8478188478188476	1179.4972505891596	
1.7442877665001274E12	3.0	0.8478188478188476	1179.4972505891596	
1.7442877665040334E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665079397E12	3.0	0.8473748473748474	1180.115273775216	
1.744287766511846E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665157522E12	3.0	0.8482628482628483	1178.879874378435	
1.7442877665196582E12	3.0	0.8478188478188476	1179.4972505891596	
1.7442877665235645E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665274707E12	3.0	0.8473748473748474	1180.115273775216	
1.744287766531377E12	3.0	0.8473748473748474	1180.115273775216	
1.744287766535283E12	3.0	0.846930846930847	1180.7339449541284	
1.7442877665391892E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665430955E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665470017E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665509077E12	3.0	0.8473748473748474	1180.115273775216	
1.744287766554814E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665587202E12	3.0	0.846930846930847	1180.7339449541284	
1.7442877665626265E12	3.0	0.846930846930847	1180.7339449541284	
1.7442877665665325E12	3.0	0.846930846930847	1180.7339449541284	
1.7442877665704387E12	3.0	0.8464868464868464	1181.3532651455548	
1.744287766574345E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665782512E12	3.0	0.846930846930847	1180.7339449541284	
1.7442877665821572E12	3.0	0.8473748473748474	1180.115273775216	
1.7442877665860635E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877665899697E12	3.0	0.846042846042846	1181.9732353712936	
1.744287766593876E12	3.0	0.846930846930847	1180.7339449541284	
1.744287766597782E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877666016882E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666055945E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666095007E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877666134067E12	3.0	0.8464868464868464	1181.3532651455548	
1.744287766617313E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666212192E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666251255E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666290315E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666329377E12	3.0	0.8455988455988456	1182.5938566552902	
1.744287766636844E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666407502E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877666446562E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877666485625E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666524688E12	3.0	0.8455988455988456	1182.5938566552902	
1.744287766656375E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666602812E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877666641873E12	3.0	0.8464868464868464	1181.3532651455548	
1.7442877666680935E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877666719998E12	3.0	0.846042846042846	1181.9732353712936	
1.744287766675906E12	3.0	0.846042846042846	1181.9732353712936	
1.744287766679812E12	3.0	0.846042846042846	1181.9732353712936	
1.7442877666837183E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877666876245E12	3.0	0.8451548451548451	1183.2151300236408	
1.7442877666915308E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877666954368E12	3.0	0.8451548451548451	1183.2151300236408	
1.744287766699343E12	3.0	0.8451548451548451	1183.2151300236408	
1.7442877667032493E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877667071555E12	3.0	0.8455988455988456	1182.5938566552902	
1.7442877667110615E12	3.0	0.8451548451548451	1183.2151300236408	
1.7442877667149678E12	3.0	0.8451548451548451	1183.2151300236408	
1.744287766718874E12	3.0	0.8447108447108446	1183.8370565045993	
1.7442877667227803E12	3.0	0.8451548451548451	1183.2151300236408	
1.7442877667266863E12	3.0	0.8447108447108446	1183.8370565045993	
1.7442877667305925E12	3.0	0.8447108447108446	1183.8370565045993	
1.7442877667344988E12	3.0	0.8447108447108446	1183.8370565045993	
1.744287766738405E12	3.0	0.8447108447108446	1183.8370565045993	
1.744287766742311E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667462173E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667501235E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667540298E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667579358E12	3.0	0.8442668442668443	1184.4596371285827	
1.744287766761842E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667657483E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667696545E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667735605E12	3.0	0.8442668442668443	1184.4596371285827	
1.7442877667774668E12	3.0	0.8442668442668443	1184.4596371285827	
1.744287766781373E12	3.0	0.8438228438228438	1185.0828729281768	
1.7442877667852793E12	3.0	0.8438228438228438	1185.0828729281768	
1.7442877667891853E12	3.0	0.8433788433788433	1185.7067649381418	
1.7442877667930916E12	3.0	0.8438228438228438	1185.0828729281768	
1.7442877667969978E12	3.0	0.8438228438228438	1185.0828729281768	
1.744287766800904E12	3.0	0.8438228438228438	1185.0828729281768	
1.74428776680481E12	3.0	0.8433788433788433	1185.7067649381418	
1.7442877668087163E12	3.0	0.8433788433788433	1185.7067649381418	
1.7442877668126226E12	3.0	0.8433788433788433	1185.7067649381418	
1.7442877668165288E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668204348E12	3.0	0.842934842934843	1186.3313141954175	
1.744287766824341E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668282473E12	3.0	0.8438228438228438	1185.0828729281768	
1.7442877668321536E12	3.0	0.8438228438228438	1185.0828729281768	
1.7442877668360596E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668399658E12	3.0	0.842934842934843	1186.3313141954175	
1.744287766843872E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668477783E12	3.0	0.8433788433788433	1185.7067649381418	
1.7442877668516843E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668555906E12	3.0	0.8424908424908425	1186.9565217391305	
1.7442877668594968E12	3.0	0.8433788433788433	1185.7067649381418	
1.744287766863403E12	3.0	0.8433788433788433	1185.7067649381418	
1.744287766867309E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668712153E12	3.0	0.8424908424908425	1186.9565217391305	
1.7442877668751216E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668790278E12	3.0	0.8424908424908425	1186.9565217391305	
1.7442877668829338E12	3.0	0.8420468420468419	1187.5823886105986	
1.74428776688684E12	3.0	0.8424908424908425	1186.9565217391305	
1.7442877668907463E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668946526E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877668985586E12	3.0	0.8424908424908425	1186.9565217391305	
1.7442877669024648E12	3.0	0.8420468420468419	1187.5823886105986	
1.744287766906371E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669102773E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877669141833E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669180896E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669219958E12	3.0	0.8420468420468419	1187.5823886105986	
1.744287766925902E12	3.0	0.8424908424908425	1186.9565217391305	
1.744287766929808E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669337144E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669376206E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669415269E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669454329E12	3.0	0.8420468420468419	1187.5823886105986	
1.744287766949339E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669532454E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669571516E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669610576E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669649639E12	3.0	0.8416028416028416	1188.208915853337	
1.74428776696887E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669727764E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669766824E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877669805886E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877669844949E12	3.0	0.8416028416028416	1188.208915853337	
1.7442877669884011E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877669923071E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877669962134E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877670001196E12	3.0	0.8411588411588412	1188.8361045130641	
1.744287767004026E12	3.0	0.8407148407148406	1189.463955637708	
1.744287767007932E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670118381E12	3.0	0.8407148407148406	1189.463955637708	
1.7442877670157444E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877670196506E12	3.0	0.8411588411588412	1188.8361045130641	
1.7442877670235566E12	3.0	0.8407148407148406	1189.463955637708	
1.744287767027463E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670313691E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670352754E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670391814E12	3.0	0.8407148407148406	1189.463955637708	
1.7442877670430876E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767046994E12	3.0	0.8407148407148406	1189.463955637708	
1.7442877670509001E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670548062E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670587124E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670626187E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767066525E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767070431E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877670743372E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877670782434E12	3.0	0.8402708402708402	1190.092470277411	
1.7442877670821497E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767086056E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767089962E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877670938682E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877670977744E12	3.0	0.8393828393828394	1191.3514943136736	
1.7442877671016807E12	3.0	0.8393828393828394	1191.3514943136736	
1.7442877671055867E12	3.0	0.8407148407148406	1189.463955637708	
1.744287767109493E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877671133992E12	3.0	0.842934842934843	1186.3313141954175	
1.7442877671173054E12	3.0	0.8420468420468419	1187.5823886105986	
1.7442877671212114E12	3.0	0.8407148407148406	1189.463955637708	
1.7442877671251177E12	3.0	0.8402708402708402	1190.092470277411	
1.744287767129024E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877671329302E12	3.0	0.8393828393828394	1191.3514943136736	
1.7442877671368362E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877671407424E12	3.0	0.8398268398268398	1190.721649484536	
1.7442877671446487E12	3.0	0.8393828393828394	1191.3514943136736	
1.744287767148555E12	3.0	0.8384948384948384	1192.613185067514	
1.744287767152461E12	3.0	0.8384948384948384	1192.613185067514	
1.7442877671563672E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877671602734E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877671641797E12	3.0	0.8393828393828394	1191.3514943136736	
1.7442877671680857E12	3.0	0.8389388389388389	1191.982005821646	
1.744287767171992E12	3.0	0.8393828393828394	1191.3514943136736	
1.7442877671758982E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877671798044E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877671837104E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877671876167E12	3.0	0.8384948384948384	1192.613185067514	
1.744287767191523E12	3.0	0.8384948384948384	1192.613185067514	
1.7442877671954292E12	3.0	0.8384948384948384	1192.613185067514	
1.7442877671993352E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877672032415E12	3.0	0.8389388389388389	1191.982005821646	
1.7442877672071477E12	3.0	0.8389388389388389	1191.982005821646	
1.744287767211054E12	3.0	0.8384948384948384	1192.613185067514	
1.74428776721496E12	3.0	0.8384948384948384	1192.613185067514	
